date,start_date,end_date,REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,OT,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,YEAR_WEEK,search_fact,report_fact
2019-06-24,2019-06-24,2019-06-30,National,X,2019,26,0.947072,0.959926,2940,2175,X,3106,906,859,9986,2063,1040288,2019-26,"Objective facts about the Pulic Health and FLU situation:
The CDC reported on influenza-associated invasive pneumococcal disease hospitalizations in the United States. 
The US Flu VE Network reported a season-average vaccine effectiveness (VE) of 26% for prevention of influenza infection for the 2012-2013 season. 
In the United States, 5,658 symptomatic Zika virus disease cases were reported during the 2009 influenza pandemic. 
Alzheimer disease, Influenza and pneumonia, and Septicemia were among the leading causes of death in the United States for July 1, 2001–2019.","Nationwide during week 26, 0.9% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI). This percentage is below the national baseline of 2.2%."
2019-07-01,2019-07-01,2019-07-07,National,X,2019,27,0.876088,0.873735,2433,1884,X,2676,788,768,8549,2111,978443,2019-27,"Seasonal influenza virus is a global health problem, causing 9.2–35.6 million cases of illness and 140,000 hospitalizations in the United States annually.","Nationwide during week 27, 0.9% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI). This percentage is below the national baseline of 2.2%."
2019-07-08,2019-07-08,2019-07-14,National,X,2019,28,0.809956,0.795831,2344,1882,X,2660,799,737,8422,2090,1058265,2019-28,"The 1918-1919 ""Spanish Flu"" Pandemic infected a third of the global population, killing an estimated 50-100 million globally (2.5%-5.0%) and 675,000 in the United States.","During week 28, 0.8% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI)."
2019-07-15,2019-07-15,2019-07-21,National,X,2019,29,0.755431,0.768849,2219,1861,X,2570,757,704,8111,2132,1054954,2019-29,"Influenza virus infection is a common viral infection that occurs largely in the winter months, and pneumonia is a common complication among adults hospitalized with laboratory-confirmed seasonal influenza virus infection.","During week 29, 0.8% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI). This percentage is below the national baseline of 2.2%."
2019-07-22,2019-07-22,2019-07-28,National,X,2019,30,0.73346,0.748185,2128,1800,X,2451,761,615,7755,2117,1036508,2019-30,"Influenza virus infection is a significant public health concern, causing seasonal outbreaks and complications .","The percentage of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) due to influenza-like illness (ILI) during week 30 was 0.8%, which is below the national baseline of 2.2%."
2019-07-29,2019-07-29,2019-08-04,National,X,2019,31,0.72729,0.758451,2348,1829,X,2436,658,603,7874,2128,1038168,2019-31,"The United States experiences high rates of hospitalization among pregnant women during influenza pandemics, with a high rate of 1.0% of the population during the 2009 H1N1 pandemic.","During week 31, 0.8% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI)."
2019-08-05,2019-08-05,2019-08-11,National,X,2019,32,0.754637,0.77011,2089,2041,X,2384,766,758,8038,2146,1043747,2019-32,"In the United States, influenza, pneumonia, and respiratory syncytial virus (RSV) are projected to infect more than 13 million people annually.","The proportion of patient visits due to influenza-like illness (ILI) reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) was 0.8% during week 32, which is below the national baseline of 2.2%."
2019-08-12,2019-08-12,2019-08-18,National,X,2019,33,0.730938,0.834825,2630,2047,X,2828,788,694,8987,2178,1076513,2019-33,"Objective facts about the Pulic Health and FLU situation:
The 2015 outbreaks of highly pathogenic avian influenza (HPAI) H5N2 in the U.S. devastated its poultry industry and resulted in over $3 billion in losses. 
In the United States, an estimated 9.2 to 35.6 million illnesses occur annually due to seasonal influenza. 
Influenza vaccine can prevent influenza (flu), a contagious disease that spreads around the United States every year.","The proportion of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) due to influenza-like illness (ILI) was 0.7% during week 33, which is below the national baseline of 2.2%."
2019-08-19,2019-08-19,2019-08-25,National,X,2019,34,0.840615,0.942052,2907,2210,X,3501,762,716,10096,2147,1071703,2019-34,The United States Flu Vaccine Effectiveness report highlights the importance of vaccination in preventing influenza infection and its associated risks among health-care workers.,"Objective facts: 
During week 34, 0.8% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI)."
2019-08-26,2019-08-26,2019-09-01,National,X,2019,35,0.989217,1.07895,3394,2539,X,4220,894,770,11817,2169,1095230,2019-35,"In the United States, 65% of pediatric influenza-related deaths are associated with influenza A infection.","During week 35, 1.0% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI), which is below the national baseline of 2.2%."
2019-09-02,2019-09-02,2019-09-08,National,X,2019,36,1.14059,1.20634,3801,2924,X,4535,1030,868,13158,2189,1090741,2019-36,"The United States government has conducted research on influenza virus infection, including the projected population benefit of increased effectiveness and coverage of influenza vaccination.","During week 36, 1.2% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI)."
2019-09-09,2019-09-09,2019-09-15,National,X,2019,37,1.23272,1.2757,3905,3296,X,5499,1172,959,14831,2221,1162580,2019-37,The US Hospitalized Adult Influenza Vaccine Effectiveness Network (HAIVEN) is a multiyear test-negative case-control study initiated in 2015-2016 to estimate influenza vaccine effectiveness among adults.,"Nationwide during week 37, 1.2% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI)."
2019-09-16,2019-09-16,2019-09-22,National,X,2019,38,1.24529,1.39156,4463,3567,X,5673,1249,1025,15977,2198,1148137,2019-38,"The H1N1 influenza virus can have a strong impact on public health, and its infection in pigs can mimic human seasonal influenza . Influenza vaccination is heavily endorsed by the Infectious Diseases Society of America for healthcare professionals .","During week 38, 1.3% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI), which is below the national baseline of 2.2%."
2019-09-23,2019-09-23,2019-09-29,National,X,2019,39,1.33771,1.49698,4970,3875,X,6104,1365,1100,17414,2180,1163278,2019-39,The 2018/2019 influenza season in Europe saw a significant number of influenza virus infections .,"The percentage of patient visits for influenza-like illness (ILI) was 1.3% during week 39, which is below the national baseline of 2.2%."
2019-09-30,2019-09-30,2019-10-06,National,X,2019,40,1.49064,1.50415,6218,4827,X,7658,1764,1448,21915,2896,1456967,2019-40,"Influenza virus causes a heterogeneous respiratory infectious disease, leading to thousands of deaths and millions of dollars in complications every year in the United States.","The proportion of specimens tested that are positive for influenza is 3.1% (447 out of 14,227) in clinical laboratories, and 10.8% (38 out of 352) in public health laboratories."
2019-10-07,2019-10-07,2019-10-13,National,X,2019,41,1.59269,1.59823,6550,5147,X,7638,2015,1603,22953,2924,1436150,2019-41,"Influenza activity in the United States was typically low over the summer months, with influenza A(H3N2) viruses predominating, according to the Centers for Disease Control and Prevention (CDC).","During week 41, 1.5% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI). This percentage is below the national baseline of 2.4%."
2019-10-14,2019-10-14,2019-10-20,National,X,2019,42,1.72517,1.73838,7273,5548,X,8277,2110,1649,24857,2950,1429897,2019-42,"The Centers for Disease Control and Prevention (CDC) provides images of influenza viruses, including H1N1, for download.","The percentage of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) due to influenza-like illness (ILI) during week 42 was 1.7%, which is below the national baseline of 2.4%."
2019-10-21,2019-10-21,2019-10-27,National,X,2019,43,1.83428,1.8605,7892,6080,X,9349,2305,1793,27419,2980,1473740,2019-43,Influenza infection is typically confirmed by detecting influenza viral RNA or nucleic acids in respiratory specimens using rapid molecular assays or RT-PCR.,"During week 43, 1.9% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI). This percentage is below the national baseline of 2.4%."
2019-10-28,2019-10-28,2019-11-03,National,X,2019,44,2.04049,2.01425,8658,6143,X,10068,2279,1762,28910,2989,1435277,2019-44,"The US Centers for Disease Control and Prevention (CDC) is monitoring the spread of influenza viruses, including antigenically drifted Influenza A(H3N2) viruses.","The percentage of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) due to influenza-like illness (ILI) was 2.1% during week 44, which is below the national baseline of 2.4%."
2019-11-04,2019-11-04,2019-11-10,National,X,2019,45,2.39351,2.36364,10557,7182,X,12551,2453,1843,34586,3007,1463253,2019-45,The 2018-19 influenza season in the United States saw thousands of deaths from influenza infection.,The proportion of flu patients to the total number of patients in the United States each week is 2.3% (based on ILINet data).
2019-11-11,2019-11-11,2019-11-17,National,X,2019,46,2.63245,2.64431,11446,7904,X,13671,2739,1968,37728,2976,1426760,2019-46,"The 2017-2018 flu season in the United States had a moderate to high severity, with an estimated 48.8 million cases of influenza, 22.7 million related medical visits, and 959,000 hospitalizations.","Objective facts:

* During week 46, 2.5% of patient visits reported through the U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet) were due to influenza-like illness (ILI). 
* The overall hospitalization rate was 1.4 per 100,000 population. 
* Among 393 hospitalizations, 246 (62.6%) were associated with influenza A virus, 142 (36.1%) with influenza B virus."
