date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2019-01-07,2.329,2.293,2.455,2.467,2.136,2.059,1.958,2.466,3.097,National average gasoline prices fell sharply due to the collapse of oil prices.,"U.S. national average gasoline prices fell sharply during the week, driven by a collapse in crude oil prices. The decline in oil prices was cited as the primary factor pressuring gasoline prices lower."
2019-01-14,2.338,2.295,2.433,2.461,2.149,2.102,1.981,2.398,3.065,"The EIA forecasts world crude oil prices to rise gradually, averaging $65 in 2020.","EIA forecasted that global crude oil prices would rise gradually, averaging about $65 per barrel in 2020."
2019-01-21,2.34,2.318,2.426,2.463,2.195,2.094,1.986,2.364,3.043,"As of January 2019, the national average gas price in the US was $2.25, with an oversupply of oil on the world market leading to a steady decline in fuel prices.","In January 2019, the U.S. national average gasoline price was about $2.25 per gallon. The report attributed the steady decline in fuel prices to an oversupply of oil on the global market."
2019-01-28,2.343,2.324,2.423,2.457,2.215,2.104,2.031,2.323,3.014,"The United States is expected to export more energy than it imports in the future, according to the Energy Information Administration (EIA).","The EIA said the United States is expected to become a net energy exporter in the future, exporting more energy than it imports."
2019-02-04,2.341,2.319,2.389,2.442,2.222,2.132,2.003,2.268,3.001,"Russia has the cheapest gasoline prices in Europe, according to a report by RIA Novosti.","RIA Novosti reported that Russia has the cheapest gasoline prices in Europe, indicating comparatively low retail fuel costs relative to other European countries during the week of the report."
2019-02-11,2.361,2.311,2.371,2.44,2.212,2.203,2.031,2.258,3.013,"As of February 11, 2019, the national gas price average in the US is $2.28, a two-cent increase from the previous week.","As of February 11, 2019, the U.S. national average gasoline price was $2.28 per gallon, up $0.02 from the prior week."
2019-02-18,2.4,2.34,2.383,2.474,2.241,2.259,2.118,2.274,3.014,A 1% increase in the price of home heating oil will decrease the demand by a certain percentage,"A 1% increase in home heating oil prices is associated with a corresponding percentage decrease in demand (price-sensitive consumption). The item provides no additional details on crude oil supply, refinery operations, gasoline inventories, or U.S. gasoline market conditions."
2019-02-25,2.471,2.422,2.446,2.543,2.339,2.357,2.181,2.284,3.024,"Objective facts about the Economy and Energy situation:
The United States produced more crude oil than any nation, at any time .
Natural gas can be produced either through direct extraction or as a byproduct of crude oil drilling .
The U.S. Federal Energy Regulatory Commission (FERC) approved the full in-service of the Mountaineer XPress natural gas pipeline .
Global petroleum liquids stocks are expected to increase, and prices are expected to remain relatively flat .","The U.S. was producing more crude oil than any nation at any time, and global petroleum liquids inventories were expected to rise with prices expected to remain relatively flat. FERC approved full in-service of the Mountaineer XPress natural gas pipeline, and U.S. natural gas supply can come from both direct gas extraction and as a byproduct of crude oil drilling."
2019-03-04,2.502,2.457,2.461,2.556,2.393,2.38,2.248,2.302,3.035,"As of March 2019, the US Gulf Coast gasoline crack spreads reached their highest levels since 2017, with prices ranging from $2.20 to $2.64 per gallon.","In March 2019, U.S. Gulf Coast gasoline crack spreads rose to their highest levels since 2017, indicating stronger refining margins for gasoline. Gulf Coast gasoline prices were reported at about $2.20–$2.64 per gallon."
2019-03-11,2.549,2.501,2.494,2.611,2.432,2.45,2.284,2.343,3.066,"Brazil and the United States have different production costs for biofuels, gasoline, and diesel, leading to varying break-even oil prices for ethanol and biodiesel.","Brazil and the U.S. have different production costs for biofuels (ethanol and biodiesel) versus gasoline and diesel, resulting in different break-even crude oil prices at which biofuels become competitive with petroleum fuels. This cost differential can affect the economics of ethanol blending in the U.S. gasoline pool relative to petroleum-based gasoline."
2019-03-18,2.625,2.588,2.551,2.688,2.534,2.527,2.368,2.411,3.114,"The United States is no longer over-supplied with oil, which may signal lower oil prices going forward.","The U.S. oil market is described as no longer being over-supplied, a shift in supply conditions that can affect crude oil prices. The article suggests this change may signal lower oil prices going forward."
2019-03-25,2.701,2.637,2.606,2.74,2.579,2.614,2.445,2.487,3.232,"As of 2019, average Brent oil prices were 30% higher than in 2017, with the United States showing the largest overall growth at 540 kb/d, followed by China.","As of 2019, average Brent crude oil prices were about 30% higher than in 2017. U.S. oil demand showed the largest growth, increasing by roughly 540 kb/d, ahead of China."
2019-04-01,2.77,2.688,2.634,2.753,2.66,2.679,2.513,2.558,3.353,The price of gasoline is expected to rise due to increasing production costs and supply disruptions.,Gasoline prices are expected to rise due to increasing production costs and supply disruptions.
2019-04-08,2.826,2.722,2.657,2.805,2.687,2.724,2.518,2.628,3.508,"U.S. crude oil production grew 17% in 2018, surpassing the previous record set in 1970.","U.S. crude oil production rose 17% in 2018, exceeding the prior record set in 1970."
2019-04-15,2.912,2.788,2.717,2.878,2.747,2.788,2.601,2.729,3.672,"The U.S. Energy Information Administration (EIA) expects that U.S. consumption of distillate fuel, including diesel fuel and heating oil, will average 4.1 million b/d this summer, or 20,000 b/d more than last summer.","The EIA expects U.S. distillate fuel consumption (including diesel and heating oil) to average 4.1 million b/d this summer, about 20,000 b/d higher than last summer."
2019-04-22,2.926,2.803,2.804,2.921,2.729,2.775,2.601,2.847,3.72,"Wholesale gasoline prices are expected to rise by 8% in the short term, which will increase retail costs.","Wholesale gasoline prices are expected to rise about 8% in the short term, which is likely to raise retail gasoline prices for consumers."
2019-04-29,2.972,2.85,2.888,2.996,2.749,2.817,2.649,2.93,3.764,The Renewable Fuel Standard is associated with modest gas price increases in areas outside of the Midwest.,"The Renewable Fuel Standard (RFS) is associated with modest increases in gasoline prices in regions outside the Midwest. This implies regional variation in how ethanol blending requirements affect pump prices, with non-Midwest areas seeing slightly higher costs."
2019-05-06,2.983,2.863,2.925,2.994,2.765,2.821,2.623,3.007,3.796,The use of ethanol in the U.S. fuel supply reduced crude oil imports by nearly 500 million barrels in 2020.,"Ethanol blending in the U.S. fuel supply reduced crude oil imports by nearly 500 million barrels in 2020, indicating a significant substitution of petroleum with biofuels in transportation fuels. This suggests ethanol remains a material component of U.S. gasoline supply, potentially affecting demand for crude oil and imported feedstocks."
2019-05-13,2.954,2.826,2.905,2.977,2.711,2.791,2.584,3.052,3.778,"As of 2017, the state motor fuel rate in Michigan was 8.70 cents per gallon.","Michigan’s state motor fuel tax rate was 8.70 cents per gallon as of 2017, a component that can affect retail gasoline prices in the state."
2019-05-20,2.939,2.796,2.896,2.959,2.668,2.796,2.585,3.07,3.754,"As of May 24, 2019, U.S. gasoline prices are nearly the same as last year's levels, despite lower crude oil spot prices, due to higher gasoline demand and lower inventories.","As of May 24, 2019, U.S. gasoline prices were roughly unchanged from year-ago levels even though crude oil spot prices were lower. The alignment was attributed to stronger gasoline demand and reduced gasoline inventories."
2019-05-27,2.909,2.77,2.877,2.934,2.641,2.766,2.54,3.068,3.717,Nigeria has authorized a new floating crude oil export terminal off the coast of the Rivers state in the Niger Delta.,"Nigeria authorized a new floating crude oil export terminal off Rivers state in the Niger Delta, potentially increasing the country’s crude export capacity and affecting Atlantic Basin crude supply flows."
2019-06-03,2.893,2.737,2.846,2.903,2.607,2.801,2.492,3.07,3.678,"The number of active oil and gas rigs in the United States fell this week, reaching the lowest point since . U.S. hydrocarbon gas liquids production has reached 5 million barrels per day .",U.S. active oil and gas rig counts fell this week to their lowest level since the cited prior period. U.S. hydrocarbon gas liquids production reached 5 million barrels per day.
2019-06-10,2.821,2.695,2.792,2.846,2.577,2.676,2.429,3.037,3.605,"The average annual gasoline price in the US has increased in the wake of the 1973 and 1979 oil crises, peaking in 1982.",U.S. average annual gasoline prices rose sharply following the 1973 and 1979 oil crises and reached a peak in 1982. The item provides historical context on gasoline price sensitivity to oil supply shocks but includes no current market data or near-term price drivers.
2019-06-17,2.759,2.633,2.742,2.807,2.496,2.597,2.405,2.999,3.537,"The Strait of Hormuz is the world's most important oil transit, with 20% of global oil trade passing through it.","The Strait of Hormuz is a critical chokepoint for oil supply, with about 20% of global oil trade transiting through it. Disruptions or heightened risk in this route could materially affect global crude and refined product flows relevant to U.S. gasoline pricing."
2019-06-24,2.741,2.617,2.732,2.799,2.472,2.619,2.367,2.957,3.475,"California retail gasoline prices are affected by spot prices, and in the past, integrated oil company operations focused on refining and marketing.","California retail gasoline prices are closely tied to spot market gasoline prices. Historically, integrated oil companies’ California operations centered on refining and marketing."
