CBSA Code,CBSA,start_date,end_date,OT,Category,Defining Parameter,Defining Site,Number of Sites Reporting,date,search_fact,report_fact
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-08-30,2021-09-05,43.142857142857146,Good,PM2.5,34-039-0004,39.42857142857143,2021-08-30,"The air quality in New York has been a concern, with infrastructure requirements for the 2015 Ozone National Air Quality Standard being implemented.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-09-06,2021-09-12,45.857142857142854,Good,PM2.5,34-039-0004,40.285714285714285,2021-09-06,"The transportation sector is a major source of greenhouse gas emissions and air pollution, with cars and trucks being a significant contributor.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-09-13,2021-09-19,53.0,Moderate,PM2.5,34-039-0004,40.857142857142854,2021-09-13,"The U.S. Environmental Protection Agency (EPA) has released a case study on the New York/New Jersey Harbor Deepening project, which combines infrastructure improvements and air quality benefits.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-09-20,2021-09-26,39.42857142857143,Good,Ozone,34-029-0006,40.142857142857146,2021-09-20,"The demographics of ethnicity, male gender, poverty, and household crowding are associated with COVID-19 in the NYC area .",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-09-27,2021-10-03,39.57142857142857,Good,Ozone,34-023-0011,40.42857142857143,2021-09-27,"Objective facts about the Environment situation: 
New York City is experiencing air quality issues, with a focus on underserved boroughs during heat wave events, and a pilot project has been launched to map surface ozone and PM2.5. 
The Environmental Protection Agency (EPA) has approved a revision to the New York State Implementation Plan (SIP) concerning process operations. 
The Bronx - IS52 Air Quality Index (AQI) is currently Good, with real-time, historical, and forecast PM2.5 and weather data available. 
Preliminary measurements have been carried out to analyze air quality in the NYC Subway System, highlighting exposure to ambient particulate matter (PM) air pollution as a leading risk factor for global disease burden.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-04,2021-10-10,46.42857142857143,Good,PM2.5,34-039-0004,40.142857142857146,2021-10-04,New York City has distributed air quality monitors to identify high pollution areas and pinpoint the sources.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-11,2021-10-17,43.857142857142854,Good,Ozone,34-039-0004,39.714285714285715,2021-10-11,"The COVID-19 pandemic has affected air quality in New York State, with a study showing a change in PM2.5 pollution at the census tract level . Air quality remains a concern in urban New York, with a racial gap in air quality remaining unchanged .",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-18,2021-10-24,38.857142857142854,Good,Ozone,34-039-0004,39.857142857142854,2021-10-18,"The New York State Department of Environmental Conservation (DEC) is the lead agency responsible for protecting the state's land, water, and air resources.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-25,2021-10-31,37.714285714285715,Good,PM2.5,34-039-0004,40.285714285714285,2021-10-25,The coronavirus lockdown reduced air pollution in New York state.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-01,2021-11-07,47.714285714285715,Good,PM2.5,34-039-0004,36.714285714285715,2021-11-01,The New York State Assembly is addressing fossil fuel use in buildings to protect the health of millions of New Yorkers from air pollution.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-08,2021-11-14,55.0,Moderate,PM2.5,34-039-0004,35.714285714285715,2021-11-08,"The current Air Quality Index (AQI) in the Bronx, New York is Good.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-15,2021-11-21,45.285714285714285,Good,NO2,34-039-0004,34.714285714285715,2021-11-15,"Diesel pollution from trucks and buses is a leading source of harmful air pollution in New York, sending people to the hospital every year.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-22,2021-11-28,43.57142857142857,Good,PM2.5,34-039-0004,34.0,2021-11-22,"The EPA promulgated 40 CFR part 55 on September 4, 1992, which established requirements to control air pollution from Outer Continental Shelf (OCS) sources.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-29,2021-12-05,50.42857142857143,Moderate,PM2.5,34-039-0004,34.0,2021-11-29,"The New York State Department of Environmental Conservation (DEC) protects the land, water, and air resources in New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-12-06,2021-12-12,53.142857142857146,Moderate,PM2.5,34-029-2002,34.142857142857146,2021-12-06,"In New York City, residual heating oil has been identified as a major source of multiple air pollutants, including fine particulate matter (PM).",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-12-13,2021-12-19,47.285714285714285,Moderate,PM2.5,34-039-0004,33.42857142857143,2021-12-13,"The air quality in New York City is currently good, with a Good Air Quality Index (AQI) reading.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-12-20,2021-12-26,52.57142857142857,Good,PM2.5,34-013-0003,33.285714285714285,2021-12-20,"The New York City Council has passed a bill to ban the combustion of fossil fuels in new buildings, aiming to improve air quality in the city.",The State of New York has applauded the EPA's announcement on new greenhouse gas emissions standards for passenger cars and light trucks.
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-12-27,2022-01-02,53.285714285714285,Moderate,PM2.5,34-039-0004,33.42857142857143,2021-12-27,The World Health Organization (WHO) has released new air quality guidelines that aim to reduce preventable airborne pollutants and save lives.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-01-03,2022-01-09,51.714285714285715,Moderate,PM2.5,36-061-0115,33.285714285714285,2022-01-03,"The current Air Quality Index (AQI) in Hell's Kitchen, New York City is Good, with real-time, historical, and forecast PM2.5 and weather data available.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-01-10,2022-01-16,55.714285714285715,Moderate,PM2.5,36-061-0115,34.285714285714285,2022-01-10,"New York City is already experiencing climate hazards, including chronic conditions such as heat, tidal flooding, and air pollution.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-01-17,2022-01-23,50.285714285714285,Moderate,PM2.5,36-061-0115,35.714285714285715,2022-01-17,"The City of New York is conducting an Environmental Quality Review for the Rikers Island project, which includes a draft scope of work for public comment.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-01-24,2022-01-30,61.285714285714285,Moderate,PM2.5,34-017-1003,35.57142857142857,2022-01-24,The Environmental Protection Agency (EPA) is proposing to approve a State Implementation Plan (SIP) revision submitted by the State of New Hampshire to improve air quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-01-31,2022-02-06,57.57142857142857,Moderate,NO2,34-039-0004,34.714285714285715,2022-01-31,"Objective facts about the Environment situation: 
NIEHS-funded researchers linked the New York City (NYC) ban on a type of heating oil with improved air quality. 
$90 million was allocated for DEC's New York Works capital program, including $15 million for additional investments in environmental quality improvement and environmental justice. 
The National Environmental Public Health Tracking Network provides data on air quality, asthma, and other environmental health topics for Queens County, New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-07,2022-02-13,59.857142857142854,Moderate,PM2.5,36-081-0124,34.57142857142857,2022-02-07,"New York City's air quality is improving, but it still isn't healthy, with significant lowering of emissions through more stringent air quality regulations.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-14,2022-02-20,49.857142857142854,Good,NO2,36-103-0044,35.714285714285715,2022-02-14,New York City Housing Authority is converting a building from gas to electric to improve air quality.,"The DEC has ordered the Norlite facility in Cohoes to cease and desist from activities resulting in off-site dust impacts, as documented in a comprehensive analysis of fugitive dust monitoring."
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-21,2022-02-27,49.142857142857146,Moderate,PM2.5,36-081-0124,36.142857142857146,2022-02-21,"Objective facts about the Environment situation:
Mobile laboratory is being used to measure methane concentrations in Albany, N.Y. 
Air pollution can negate the benefits of exercise on brain health 
NO2 pollution has declined and peaked during multiple waves of COVID-19 in New York City 
Outdoor and indoor air quality play a role in the spread of SARS-CoV-2 
New York State is considering administrative steps regarding the Clean Air Act and upwind pollution",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-02-28,2022-03-06,56.57142857142857,Moderate,NO2,36-081-0124,40.0,2022-02-28,"Air quality monitoring is being conducted in New York City, with a focus on reducing air pollution from sources such as trucks and barges.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-03-07,2022-03-13,55.857142857142854,Good,Ozone,36-027-0007,40.42857142857143,2022-03-07,"Historical redlining is associated with present-day air pollution in New York City, with areas that were previously redlined having higher levels of air pollution.","The proposed new federal greenhouse gas standards for heavy-duty vehicles align with Governor Hochul's agenda and New York's Climate Act.; The U.S. Environmental Protection Agency has announced $17 million in rebates to fund clean school buses that reduce diesel emissions and protect children's health.; The New York State Department of Environmental Conservation is supportive of the U.S. EPA's ""good neighbor"" plan for air pollution, which aims to reduce pollution being transported into New York from other states."
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-03-14,2022-03-20,61.0,Moderate,PM2.5,36-081-0124,39.57142857142857,2022-03-14,The Department of Environmental Health Sciences and the Lamont-Doherty Earth Observatory at Columbia University are conducting research on the impact of air pollution on COVID-19 mortality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-03-21,2022-03-27,39.714285714285715,Good,Ozone,34-039-0004,40.714285714285715,2022-03-21,"The Air Quality Flag Program is available on AirNow.gov, providing air quality information to the public.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-03-28,2022-04-03,45.57142857142857,Good,Ozone,34-039-0004,39.57142857142857,2022-03-28,"The standard occupancy of 25 people per 1000 ft2 was adopted for nail salons in New York City, and salons larger than 1000 ft2 would need to increase the amount of fresh air provided.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-04-04,2022-04-10,44.0,Good,Ozone,36-103-0044,38.857142857142854,2022-04-04,The State Budget of New York requires all new school bus purchases to be zero-emissions by 2027 to improve air quality for school-age New Yorkers.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-04-11,2022-04-17,54.57142857142857,Moderate,Ozone,36-027-0007,39.57142857142857,2022-04-11,"Objective facts about the Environment situation: 
Air pollution from diesel truck emissions is an environmental justice issue in New York City, where heavy-duty diesel vehicles represent a small portion of total vehicles but contribute significantly to air pollution. 
Pre-2007 engine model year trucks make up 6%–10% of the fleet but contribute 64%–83% of diesel truck tailpipe PM2.5 emissions.","The Daily New York City Air Quality Index is not directly mentioned in the provided excerpt. However, it is mentioned that there was a release of approximately 22,057 pounds of styrene vapor to the environment from the SABIC plastics manufacturing facility in Selkirk, NY, which threatened public health and safety."
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-04-18,2022-04-24,43.857142857142854,Good,Ozone,34-017-1002,39.0,2022-04-18,"Annual average levels of fine particulate matter (PM 2.5), nitrogen dioxide, and nitric oxide in NYC have declined 43%, 39%, and 56%, respectively, according to the Health Department's report.","The New York State Department of Environmental Conservation (DEC) is conducting a statewide enforcement detail to inspect trucks for compliance with air regulations, particularly in disadvantaged communities impacted by pollution.; The New York State Department of Environmental Conservation (DEC) is conducting a week-long truck enforcement detail in disadvantaged communities across the State to protect public health and the environment by inspecting diesel vehicles to ensure compliance with the State's stringent air regulations."
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-04-25,2022-05-01,48.714285714285715,Good,Ozone,34-029-0006,39.714285714285715,2022-04-25,"Fuel combustion from vehicles, boilers, power plants, construction equipment, marine vessels, and commercial cooking are common sources of PM2.5 in New York City.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-05-02,2022-05-08,46.857142857142854,Good,Ozone,34-029-0006,39.714285714285715,2022-05-02,"New York City has high levels of air pollution, which is linked to cardiovascular disease.",NA (No information about Daily New York City Air Quality Index is provided in this excerpt)
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-05-09,2022-05-15,50.285714285714285,Good,PM2.5,36-047-0052,39.857142857142854,2022-05-09,"Tailpipe emissions from cars, trucks, and buses are one of the leading sources of air pollution in New York state.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2022-05-16,2022-05-22,60.714285714285715,Moderate,Ozone,34-039-0004,39.142857142857146,2022-05-16,"Climate-boosted wildfires are significantly altering carbon monoxide levels in the region, and the effects reach far beyond the Pacific Northwest.","The New York State Department of Environmental Conservation (DEC) has announced draft regulations to reduce waste sent to landfills, improve waste management, and reduce solid waste's climate change impacts.; New York State has launched a 'Lights Out' initiative to protect migrating birds by reducing excessive outdoor lighting on state-owned and managed buildings.; The Air Quality Health Advisory was issued for Long Island and New York City Metro regions for Saturday, May 21, 2022, due to high ozone levels. The advisory is in effect from 11 a.m. to 11 p.m."
