date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2018-07-23,2.911,2.845,2.942,2.97,2.74,2.793,2.638,3.027,3.438,"Over the past 50 years, the United States has relied heavily on foreign oil to fuel American families and small businesses, but this trend has changed since the beginning.","The U.S. has become less reliant on foreign oil compared with past decades, implying a shift toward greater domestic supply in fueling demand. No specific weekly details on crude production, refining capacity, inventories, imports, or demand were provided."
2018-07-30,2.924,2.86,2.949,2.988,2.754,2.821,2.657,3.005,3.429,"The average price of gasoline in the United States is 83 cents per liter, which is moderate compared to other countries.","U.S. gasoline averaged about $3.15 per gallon (around 83 cents per liter) during the week, indicating a moderate price level relative to other countries. No additional information on crude oil costs, refining capacity, inventories, demand, or policy changes was provided."
2018-08-06,2.93,2.871,2.955,2.994,2.77,2.828,2.654,3.015,3.422,"As of 2018, gasoline prices are affected by crude oil prices, and the price ratio for selected states varies.","U.S. gasoline prices are closely linked to crude oil prices, with the strength of that linkage and the gasoline-to-crude price ratio varying by state. The state-level variation in this ratio can lead to different gasoline price movements across regions even when crude oil prices move similarly."
2018-08-13,2.921,2.872,2.95,2.99,2.776,2.803,2.65,3.031,3.409,"Gasoline is one of the major fuels consumed in the United States, and it is the main product refined from crude oil. About 10% of the volume of finished gasoline is imported from other countries.","U.S. gasoline prices are closely tied to crude oil and refinery output because gasoline is a primary product refined from crude oil and a major U.S. transportation fuel. Roughly 10% of finished gasoline supply is met through imports, so changes in import availability can affect near-term supply conditions."
2018-08-20,2.9,2.846,2.931,2.974,2.742,2.785,2.632,3.052,3.388,"As crude oil supply increases, prices for the product tend to go down.","Rising crude oil supply is associated with downward pressure on crude oil prices. Lower crude oil prices can reduce gasoline input costs, which may weigh on U.S. gasoline prices over the next several weeks."
2018-08-27,2.906,2.834,2.921,2.967,2.726,2.814,2.635,3.084,3.391,"As of August 2018, U.S. retail gasoline prices are 43 cents/gal higher than the same time last year, driven by a higher North Sea Brent crude oil price.","U.S. retail gasoline prices in August 2018 were about 40 cents per gallon higher than a year earlier, linked to higher North Sea Brent crude oil prices. Brent’s elevated level relative to last year was highlighted as a key driver for U.S. pump-price increases."
2018-09-03,2.903,2.845,2.926,2.973,2.741,2.784,2.616,3.098,3.41,"E15, a type of alternative fuel, is available in 31 states at over 3,000 stations.","E15 gasoline is available in 31 states at over 3,000 fueling stations, indicating broader access to a lower-cost fuel alternative in parts of the U.S. This expanded availability could affect retail gasoline pricing dynamics where E15 competes with standard blends."
2018-09-10,2.912,2.856,2.932,2.992,2.748,2.794,2.639,3.097,3.417,"The United States is now the largest global crude oil producer, surpassing Russia and Saudi Arabia in production.",U.S. crude oil output has risen enough for the United States to surpass Russia and Saudi Arabia as the world’s largest crude oil producer. Higher domestic crude supply can affect refinery feedstock availability and broader fuel supply conditions relevant to near-term U.S. gasoline pricing.
2018-09-17,2.921,2.857,2.937,2.993,2.748,2.815,2.628,3.101,3.426,The cost to the United States of defending the global oil supply is estimated to be $0.28 per gallon of transportation fuel.,Defending the global oil supply is estimated to add about $0.30 per gallon to U.S. transportation fuel costs. This estimate implies a structural cost component that can influence pump prices independent of short-term crude and refining market moves.
2018-09-24,2.923,2.843,2.923,2.971,2.737,2.843,2.626,3.101,3.432,"As of September 2018, U.S. gasoline inventories are at seasonal record highs, which could offer some relief to increasing prices.","U.S. gasoline inventories were at seasonal record highs as of September 2018, indicating ample near-term supply. This inventory overhang could help limit or ease upward pressure on U.S. gasoline prices in the coming weeks."
2018-10-01,2.947,2.865,2.924,2.97,2.781,2.843,2.66,3.089,3.498,"As of October 2018, oil prices account for 50% of retail gas prices, and higher crude oil prices in the summertime lead to increased gas prices.","Crude oil costs make up about half of U.S. retail gasoline prices, so changes in crude prices are a key driver of pump prices over the next several weeks. Higher crude oil prices during the summer season are associated with higher retail gasoline prices."
2018-10-08,2.984,2.898,2.938,3.002,2.819,2.876,2.692,3.089,3.561,"The United States produced more crude oil than any nation, at any time, at a rate of over 70/bbl.","U.S. crude oil production reached a record high, exceeding about 70 million barrels per day, increasing domestic supply availability for refiners. This elevated production level can influence near-term crude input costs and feedstock availability that ultimately affect U.S. gasoline pricing in the coming 1–7 weeks."
2018-10-15,2.961,2.88,2.922,2.98,2.803,2.811,2.692,3.072,3.58,"The rupture of a natural gas pipeline in Canada on October 9, 2018, affected U.S. energy markets, causing retail gasoline prices to rise.","A rupture of a Canadian natural gas pipeline on Oct. 9, 2018 disrupted cross-border gas flows and affected U.S. energy markets. Retail U.S. gasoline prices increased following the incident."
2018-10-22,2.925,2.849,2.905,2.956,2.764,2.742,2.648,3.053,3.584,The United States is the world's largest producer of Natural Gas Liquids (NGLs),"The U.S. is the world’s largest producer of natural gas liquids (NGLs), indicating abundant domestic supply of NGL feedstocks used for blending components and petrochemical production. This can affect refinery inputs and blending economics that influence gasoline production and prices."
2018-10-29,2.896,2.807,2.884,2.921,2.712,2.735,2.591,3.048,3.565,"Gross retail gasoline price margins in the US topped 28.2cts/gal in October, with strong autumn performance.","U.S. gross retail gasoline price margins rose to roughly 28 cents per gallon in October, indicating strong retail profitability. The report describes this as a strong autumn performance for gasoline retailers."
2018-11-05,2.84,2.754,2.849,2.875,2.651,2.659,2.524,3.023,3.533,"The average gas price in the US has dropped to its cheapest level since April, with a potential further drop of 10 cents in the near-term if the crude oil market remains steady.","U.S. average gasoline prices fell to their lowest level since April. If crude oil prices stay steady, pump prices could decline by about another dime in the near term."
2018-11-12,2.773,2.696,2.795,2.809,2.597,2.567,2.455,2.98,3.483,"As of mid-November 2018, crude oil and gasoline prices are low, which may put downward pressure on ethanol prices and plant production profitability margins.","By mid-November 2018, crude oil and gasoline prices were low, and this environment was expected to put downward pressure on ethanol prices and reduce ethanol plant production profitability margins."
2018-11-19,2.7,2.629,2.746,2.75,2.519,2.472,2.377,2.918,3.43,"The global crude oil production rate is led by the United States, Russia, and Saudi Arabia, with Saudi Arabia producing 10.4 million barrels per day.","The United States, Russia, and Saudi Arabia are the leading global crude oil producers, with Saudi Arabia producing about 10 million barrels per day. Global crude supply levels and output from these major producers are relevant inputs for near-term U.S. gasoline price expectations."
2018-11-26,2.63,2.573,2.719,2.714,2.441,2.372,2.286,2.886,3.392,The U.S. average retail premium gasoline price was $0.50 per gallon more than the price of regular gasoline in 2017.,"U.S. retail premium gasoline averaged about $0.50 per gallon more than regular gasoline in 2017, indicating a persistent grade spread that can affect the overall pump-price average depending on the share of premium sales."
2018-12-03,2.544,2.498,2.657,2.655,2.353,2.256,2.193,2.809,3.322,"Mexican gasoline prices have been above U.S. retail prices since 2014, despite the fall in crude oil prices.",Mexican retail gasoline prices have remained above U.S. retail gasoline prices since 2014 despite lower crude oil prices. This highlights a persistent cross-border retail price premium driven by factors other than crude costs.
2018-12-10,2.511,2.459,2.623,2.621,2.309,2.268,2.145,2.745,3.252,"The United States has seen a decrease in gasoline prices, with a 5.0% increase over the 12 months ended November 2018 . The U.S. was a net exporter of crude oil for one week in November 2018 . Oil prices have fallen by nearly a third since its peak, leading to a slump in gas prices .","U.S. gasoline prices have been falling alongside oil prices that dropped by roughly a third from their recent peak, contributing to a slump at the pump. Over the past year to November 2018 gasoline prices were up about 5%, and the U.S. briefly became a net crude oil exporter for one week in November 2018."
