date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2023-08-14,3.962,3.812,3.863,3.946,3.711,3.842,3.5,4.072,4.875,"Gasoline prices in the US have been rising despite high oil production in the country, with factors such as oil supply cuts abroad and issues at refineries contributing to the increase.","[Notable Increase] Ongoing foreign oil supply cuts and refinery issues are tightening gasoline supply even as U.S. oil production stays high, supporting higher pump prices next week."
2023-08-21,3.984,3.829,3.897,3.952,3.73,3.795,3.544,4.157,4.981,"Fossil fuel subsidies surged to a record $7 trillion in 2023, according to the IMF.","[No Notable Change] A report on global fossil-fuel subsidies in 2023 provides no new near-term U.S. crude, refinery, or demand shock, so it is unlikely to move U.S. gasoline prices next week."
2023-08-28,3.931,3.779,3.877,3.917,3.664,3.713,3.464,4.092,4.996,"Over the past five weeks, oil production cuts by Saudi Arabia, low U.S. gasoline inventories, and announced refinery maintenance in the Northeast have increased U.S. gasoline prices.","[Notable Increase] Saudi production cuts, low U.S. gasoline inventories, and Northeast refinery maintenance tighten supply conditions, likely pushing U.S. gasoline prices higher next week."
2023-09-04,3.925,3.758,3.864,3.882,3.65,3.705,3.449,4.117,5.025,U.S. gasoline prices have declined slightly from their recent year-to-date high but remain at their highest summertime levels in over a decade.,"[No Notable Change] Gasoline prices have only edged down slightly from a recent high while remaining elevated, indicating persistence rather than a sharp move next week."
2023-09-11,3.941,3.736,3.857,3.89,3.606,3.756,3.453,4.13,5.086,"The current average gasoline price in the US is $3.29 per gallon, with Mississippi having the cheapest prices.",[No Notable Change] A single data point reporting the current U.S. average at $3.29/gal (and state-level differences) provides no new supply/demand shock or trend indicator to imply a notable move next week.
2023-09-18,4.001,3.757,3.897,3.943,3.602,3.783,3.515,4.191,5.29,"The current U.S. gasoline price is rising, with the daily average price per gallon increasing.","[Notable Increase] U.S. gasoline prices are already rising as the daily average per gallon is increasing, indicating upward momentum likely to continue into the following week."
2023-09-25,3.963,3.702,3.875,3.905,3.528,3.712,3.437,4.112,5.386,"Oil prices have rallied, causing retail fuel prices in the US and Europe to rise to multi-month highs.","[Notable Increase] Oil prices have rallied and retail fuel prices have already risen to multi-month highs, indicating upward pressure on U.S. gasoline prices next week."
2023-10-02,3.93,3.644,3.846,3.861,3.452,3.613,3.409,4.037,5.524,U.S. gasoline prices are expected to fall to $3 a gallon in many places in the coming weeks due to a decline in crude oil futures.,"[Notable Drop] Declining crude oil futures are expected to push U.S. gasoline prices down toward $3 per gallon in many areas in the coming weeks, implying lower prices next week."
2023-10-09,3.814,3.583,3.789,3.792,3.397,3.495,3.272,3.941,5.292,Wholesale price changes for heating oil and propane are passed to consumers quickly because rates in those markets are not regulated as they are for natural gas.,"[No Notable Change] Heating oil and propane wholesale pass-through dynamics do not directly affect U.S. gasoline supply, demand, or pricing, implying little to no impact on gasoline prices next week."
2023-10-16,3.706,3.505,3.725,3.731,3.304,3.401,3.128,3.823,5.124,The Biden administration sold off over 40% of the Strategic Petroleum Reserve last year to help limit rising fuel prices after Russia invaded Ukraine.,"[No Notable Change] The report describes last year’s SPR drawdown rather than a new supply action for the coming week, so it doesn’t signal an immediate shift in U.S. gasoline prices."
2023-10-23,3.66,3.457,3.682,3.711,3.237,3.39,3.129,3.808,4.985,"Gas prices have plummeted, with some states falling below $3 a gallon, due to a steep drop in the cost of crude oil.","[Notable Drop] Crude oil prices fell sharply and have already pushed some states’ pump prices below $3/gal, indicating further downward pressure on U.S. gasoline prices next week."
2023-10-30,3.6,3.436,3.638,3.678,3.228,3.328,3.054,3.697,4.851,"The RBOB-Brent crack spread decreased, indicating lower profits for gasoline producers.",[Notable Drop] A declining RBOB–Brent crack spread signals weakening gasoline refining margins and typically coincides with downward pressure on U.S. wholesale and retail gasoline prices next week.
2023-11-06,3.52,3.36,3.584,3.624,3.134,3.284,2.961,3.573,4.725,"U.S. national average gasoline prices have dropped to $3.418 from $3.746 in the past month, according to AAA.","[No Notable Change] Gasoline prices have already fallen sharply over the past month (AAA: $3.746 to $3.418), and the single data point provides no new supply/demand shock likely to drive a notable move next week."
2023-11-13,3.473,3.319,3.542,3.563,3.106,3.261,2.9,3.453,4.648,"Gas prices have dropped below $3 per gallon in 11 states in the US, mainly due to falling seasonal demand and the use of less-expensive winter-grade gas.","[Notable Drop] Falling seasonal demand and the switch to less-expensive winter-grade gasoline are pushing retail prices down, keeping pressure on U.S. gasoline prices into next week."
2023-11-20,3.414,3.276,3.498,3.555,3.045,3.201,2.878,3.314,4.547,"The Brent crude oil price declined 15% from its most recent peak of $96.55 per barrel (b) on September 27 to $82.32/b on November 20, reaching its lowest level.","[Notable Drop] Brent crude fell 15% from $96.55/b to $82.32/b by Nov. 20, lowering gasoline input costs and pointing to a meaningful decline in U.S. pump prices next week."
2023-11-27,3.363,3.267,3.473,3.545,3.039,3.108,2.803,3.223,4.487,"The national average gas price in the US has fallen or remained steady for 10 weeks straight, with each penny decline saving consumers.","[No Notable Change] The national average U.S. gas price has been falling or steady for 10 straight weeks, indicating continued stability rather than a sharp move next week."
2023-12-04,3.355,3.316,3.435,3.517,3.159,3.068,2.83,3.13,4.382,"US gasoline pump prices have reached an 11-month low, currently at $3.185 per gallon as of December 8, 2023.","[No Notable Change] U.S. gasoline prices already sit at an 11‑month low ($3.185/gal as of Dec 8) with no new supply, demand, or crude-shock catalysts cited to drive a significant move next week."
2023-12-11,3.259,3.234,3.379,3.466,3.05,2.978,2.713,3.014,4.269,"As of December 15, 2023, the national average price for a gallon of regular gasoline in the United States was $3.087.","[No Notable Change] A single data point showing the national average at $3.087/gal (Dec 15, 2023) provides no evidence of a directional shift in supply, demand, or crude/refining conditions for the following week."
2023-12-18,3.176,3.162,3.309,3.392,2.982,2.874,2.638,2.923,4.181,"Oil prices have risen sharply due to Houthi rebel attacks in the Red Sea, affecting major shipping routes and potentially leading to higher petrol prices.","[Notable Increase] Oil prices rose sharply after Houthi attacks disrupted Red Sea shipping routes, raising crude costs that typically push U.S. gasoline prices higher the following week."
2023-12-25,3.238,3.227,3.281,3.395,3.107,2.934,2.776,2.976,4.183,The US Strategic Petroleum Reserve is considering refilling at a price range of $67-72 per barrel.,[No Notable Change] SPR refill discussions at $67–72 per barrel suggest only a modest crude price floor without indicating an immediate supply shock or demand swing large enough to move U.S. gasoline prices next week.
2024-01-01,3.213,3.197,3.265,3.364,3.074,2.87,2.743,2.903,4.248,"The current retail gasoline price in the United States is $3.088 per gallon, despite an increase in crude oil prices to $73.64 per barrel.","[No Notable Change] Retail gasoline is holding near $3.09/gal even as crude rises to about $73.64/bbl, indicating no immediate pass-through likely to shift pump prices materially next week."
2024-01-08,3.197,3.186,3.25,3.334,3.076,2.844,2.767,2.881,4.205,"The U.S. national average price per gallon of gasoline could decline to under $3 for the first time since 2021, amid sluggish demand.",[Notable Drop] Sluggish U.S. gasoline demand is expected to push the national average price below $3/gal for the first time since 2021 next week.
2024-01-15,3.179,3.149,3.217,3.295,3.04,2.898,2.761,2.85,4.107,"The average retail gasoline price in the United States rose to $3.04 per gallon on Tuesday, after falling for two consecutive weeks.",[No Notable Change] A modest move to $3.04/gal after two weeks of declines suggests only a minor rebound with no clear catalyst indicating a sustained price shift next week.
2024-01-22,3.181,3.133,3.206,3.296,3.011,2.966,2.774,2.786,4.057,"The current average gas price in the US is $3.10 . Average US household expenditures on transportation are high, with fuel being a significant expense .","[No Notable Change] The only information provided is a static current U.S. average gas price ($3.10) and general context on transportation spending, offering no new supply/demand or crude/refining disruption signals to move prices next week."
2024-01-29,3.214,3.192,3.223,3.327,3.099,2.948,2.844,2.848,4.07,"As of 2024, U.S. regular retail prices of gasoline have fallen to 2.43 in 2015 and a record low of 2.14 in 2016, but have since increased.","[No Notable Change] The single article provides only historical gasoline price levels (2015–2016) without any current-week supply, demand, or crude/refinery developments that would move prices next week."
2024-02-05,3.254,3.226,3.251,3.344,3.145,2.985,2.91,2.864,4.115,The U.S. Energy Information Administration (EIA) publishes historical gasoline price data.,"[No Notable Change] The EIA publishing historical gasoline price data is informational and does not signal any current supply, demand, or refining disruption that would move U.S. gasoline prices next week."
2024-02-12,3.309,3.26,3.265,3.38,3.181,3.119,2.897,2.907,4.146,The average price of regular gasoline in the U.S. is $3.256 per gallon as of February 2024.,"[No Notable Change] A single static data point ($3.256/gal average in February 2024) provides no new supply, demand, or crude/refining disruption signal to indicate a week-ahead move in U.S. gasoline prices."
2024-02-19,3.385,3.336,3.29,3.447,3.276,3.198,2.991,3.048,4.19,"The U.S. Department of Energy reported that crude oil inventories in the Strategic Petroleum Reserve (SPR) rose by 0.7 million barrels as of February 21, 2024.","[No Notable Change] A 0.7 million-barrel SPR inventory increase is too small to materially shift crude supply expectations, so it is unlikely to move U.S. gasoline prices next week."
